token,api_symbol,name,exch_seg,lotsize
729868,SEIL180725,SEIL180725,BSE,1
729869,VCL170725,VCL170725,BSE,1
937429,MMFLZC26,MMFLZC26,BSE,1
937431,1025MMFL26,1025MMFL26,BSE,1
937443,94MFL27A,94MFL27A,BSE,1
937497,955EFSL26,955EFSL26,BSE,1
937529,79IGT28,79IGT28,BSE,1
937885,850MFL27,850MFL27,BSE,1
937899,MFLZC30,MFLZC30,BSE,1
937937,KFLZC26D,KFLZC26D,BSE,1
751007,RAJNI,RAJNI-RE,BSE,1
800161,883GS2041,883GS2041,BSE,1
800170,82GS2025,82GS2025,BSE,1
800171,597GS2025,597GS2025,BSE,1
937967,925SCL27,925SCL27,BSE,1
937971,889SCL27,889SCL27,BSE,1
938011,MFLII27B,MFLII27B,BSE,1
938073,MFLV29,MFLV29,BSE,1
800175,613GS2028,613GS2028,BSE,1
800181,74GS2035,74GS2035,BSE,1
800241,773GS2034,773GS2034,BSE,1
800266,679GS2027,679GS2027,BSE,1
938091,11IML27,11IML27,BSE,1
938093,IML28C,IML28C,BSE,1
938123,95KFL26,95KFL26,BSE,1
938129,KFL29,KFL29,BSE,1
800273,SGBOCT25V,SGBOCT25V,BSE,1
800277,SGBNOV25IX,SGBNOV25IX,BSE,1
800283,8GOI2026,8GOI2026,BSE,1
800289,SGBNOV26,SGBNOV26,BSE,1
938141,MFL26E,MFL26E,BSE,1
938194,975KLM25,975KLM25,BSE,1
938210,EFSL25,EFSL25,BSE,1
938214,975EFSL27,975EFSL27,BSE,1
800297,SGBAUG27,SGBAUG27,BSE,1
800311,645GS2029,645GS2029,BSE,1
800331,SGBJAN29IX,SGBJAN29IX,BSE,1
800379,GS220230C,GS220230C,BSE,1
938248,955SCL27A,955SCL27A,BSE,1
938312,916SCL25,916SCL25,BSE,1
938348,95KFL27,95KFL27,BSE,1
938392,965IFSL26,965IFSL26,BSE,1
938416,825MFL26,825MFL26,BSE,1
938424,850MFL28,850MFL28,BSE,1
938566,865MFL26A,865MFL26A,BSE,1
800393,GS17DEC30C,GS17DEC30C,BSE,1
800398,GS17JUN31C,GS17JUN31C,BSE,1
800409,GS17DEC27C,GS17DEC27C,BSE,1
800410,GS22AUG32C,GS22AUG32C,BSE,1
938546,KFL27C,KFL27C,BSE,1
938570,9MFL30A,9MFL30A,BSE,1
938572,915MFL28,915MFL28,BSE,1
938576,MFL26Z,MFL26Z,BSE,1
938608,SFL30,SFL30,BSE,1
800412,GS15DEC32C,GS15DEC32C,BSE,1
800417,GS02JAN39C,GS02JAN39C,BSE,1
800431,563GS2026,563GS2026,BSE,1
800446,GS16DEC2030,GS16DEC2030,BSE,1
938622,IML29,IML29,BSE,1
938628,85IFL26,85IFL26,BSE,1
938634,9IIFL28,9IIFL28,BSE,1
938772,960NIDO26,960NIDO26,BSE,1
800503,GS19MAR2030,GS19MAR2030,BSE,1
800504,GS19SEP2030,GS19SEP2030,BSE,1
800514,GS19SEP2035,GS19SEP2035,BSE,1
800556,GS19MAR2061,GS19MAR2061,BSE,1
938790,905MFL28A,905MFL28A,BSE,1
938792,9MFL25A,9MFL25A,BSE,1
938798,MFL25B,MFL25B,BSE,1
938812,SCL25A,SCL25A,BSE,1
800588,725GS2063,725GS2063,BSE,1
800607,734GS2064,734GS2064,BSE,1
800612,GS06NOV29C,GS06NOV29C,BSE,1
800625,GS15OCT35C,GS15OCT35C,BSE,1
938820,948SCL26,948SCL26,BSE,1
938832,971SCL28C,971SCL28C,BSE,1
938834,10SCL30A,10SCL30A,BSE,1
938846,1075SCL33A,1075SCL33A,BSE,1
800635,GS15APR30C,GS15APR30C,BSE,1
800651,GS15APR27C,GS15APR27C,BSE,1
800660,GS15MAR34C,GS15MAR34C,BSE,1
800667,GS22FEB35C,GS22FEB35C,BSE,1
938856,KFL26B,KFL26B,BSE,1
938874,8MFLTD26,8MFLTD26,BSE,1
938878,MFL26A,MFL26A,BSE,1
938890,78ABCL33,78ABCL33,BSE,1
800679,GS22APR36C,GS22APR36C,BSE,1
800685,GS06MAY35C,GS06MAY35C,BSE,1
800693,GS22APR41,GS22APR41,BSE,1
800695,GS22APR40,GS22APR40,BSE,1
938900,960EFSLA,960EFSLA,BSE,1
938912,1045EFSL33,1045EFSL33,BSE,1
938920,9MFL25,9MFL25,BSE,1
938948,CCILZC30,CCILZC30,BSE,1
800716,GS12DEC47,GS12DEC47,BSE,1
800717,GS22OCT48,GS22OCT48,BSE,1
800720,GS22OCT47C,GS22OCT47C,BSE,1
800721,GS12JUN48D,GS12JUN48D,BSE,1
800722,GS22APR49E,GS22APR49E,BSE,1
800724,GS06MAY33,GS06MAY33,BSE,1
800727,GS06MAY40,GS06MAY40,BSE,1
800728,GS06MAY47,GS06MAY47,BSE,1
800731,GS06MAY41,GS06MAY41,BSE,1
800737,GS06NOV42,GS06NOV42,BSE,1
800750,GS06MAY52,GS06MAY52,BSE,1
800753,GS06NOV52,GS06NOV52,BSE,1
800754,GS06MAY53,GS06MAY53,BSE,1
800755,GS06NOV60,GS06NOV60,BSE,1
800778,GS06MAY59,GS06MAY59,BSE,1
800784,GS06MAY66,GS06MAY66,BSE,1
800788,GS06MAY68,GS06MAY68,BSE,1
800797,GS22SEP33,GS22SEP33,BSE,1
800798,GS25NOV39,GS25NOV39,BSE,1
800808,690GOI65,690GOI65,BSE,1
804149,091TB190919,091TB190919,BSE,1
804946,364TB24725,364TB24725,BSE,1
804961,364TB28825,364TB28825,BSE,1
804964,364TB04925,364TB04925,BSE,1
804997,364TB41225,364TB41225,BSE,1
805006,364TB261225,364TB261225,BSE,1
805041,182TB18925,182TB18925,BSE,1
805017,182TB24725,182TB24725,BSE,1
805050,182T101025,182T101025,BSE,1
805054,364TB16426,364TB16426,BSE,1
805067,91TB210825,91TB210825,BSE,1
805069,364TB21526,364TB21526,BSE,1
805071,182T271125,182T271125,BSE,1
810578,823GUJ2028,823GUJ2028,BSE,1
810586,815GUJ2025,815GUJ2025,BSE,1
810592,798GJSDL26,798GJSDL26,BSE,1
810595,829AP2026,829AP2026,BSE,1
810614,844RSDL29,844RSDL29,BSE,1
810617,83GUJ2029,83GUJ2029,BSE,1
810620,815MH2030,815MH2030,BSE,1
810621,817GJ2029,817GJ2029,BSE,1
810627,808GUJSDL28,808GUJSDL28,BSE,1
810630,723KA28,723KA28,BSE,1
810634,783MH30,783MH30,BSE,1
810636,694TN50,694TN50,BSE,1
810638,671RJ30,671RJ30,BSE,1
810640,669UP30,669UP30,BSE,1
810643,672PN30,672PN30,BSE,1
810644,678RJ30,678RJ30,BSE,1
810645,654MH30,654MH30,BSE,1
810651,659RJ30,659RJ30,BSE,1
810662,65KA30,65KA30,BSE,1
810669,663GJ29,663GJ29,BSE,1
810694,695TN31,695TN31,BSE,1
810696,707GJ31,707GJ31,BSE,1
810697,708MH31,708MH31,BSE,1
938964,888SCL25,888SCL25,BSE,1
938968,SCLZC25C,SCLZC25C,BSE,1
939006,955IFSL25,955IFSL25,BSE,1
939032,125ICLFL28,125ICLFL28,BSE,1
810698,735KA40,735KA40,BSE,1
810725,688MH33,688MH33,BSE,1
810727,696TN56,696TN56,BSE,1
810728,683MH32A,683MH32A,BSE,1
939078,MML25B,MML25B,BSE,1
939082,1025MML26,1025MML26,BSE,1
939098,MML30,MML30,BSE,1
939102,965SCL25B,965SCL25B,BSE,1
810745,706KL41,706KL41,BSE,1
810746,695MH32,695MH32,BSE,1
810748,701MH32,701MH32,BSE,1
810752,712AP35,712AP35,BSE,1
939136,1075SCL33,1075SCL33,BSE,1
939138,980SCL33B,980SCL33B,BSE,1
939144,93ARKA25,93ARKA25,BSE,1
939152,10ARKA28,10ARKA28,BSE,1
810773,691MH34,691MH34,BSE,1
810784,708KA34A,708KA34A,BSE,1
810789,708AP35,708AP35,BSE,1
810790,70AP38A,70AP38A,BSE,1
939220,875CIFC23B,875CIFC23B,BSE,1
939224,85CIFC27,85CIFC27,BSE,1
939268,9SFL2026,9SFL2026,BSE,1
939297,958NIDO27,958NIDO27,BSE,1
810793,671TN29,671TN29,BSE,1
810798,688KA32,688KA32,BSE,1
810800,689KA33,689KA33,BSE,1
810820,706GJ32,706GJ32,BSE,1
939339,925SCL26A,925SCL26A,BSE,1
939357,0SCL27,0SCL27,BSE,1
939365,971SCL29,971SCL29,BSE,1
939399,1225IFL27,1225IFL27,BSE,1
810822,709GJ32,709GJ32,BSE,1
810823,712GJ32,712GJ32,BSE,1
810830,742KL34,742KL34,BSE,1
810832,74TN42,74TN42,BSE,1
939401,IFL19424A,IFL19424A,BSE,1
939409,96EFSL27,96EFSL27,BSE,1
939417,0KFL26,0KFL26,BSE,1
939439,1045EFS34,1045EFS34,BSE,1
939455,975MFCL29,975MFCL29,BSE,1
939507,925SCL26C,925SCL26C,BSE,1
939547,886ONE25,886ONE25,BSE,1
939577,1050IIFL29,1050IIFL29,BSE,1
810841,776AP32,776AP32,BSE,1
810847,770MH32,770MH32,BSE,1
810860,769KSDL27,769KSDL27,BSE,1
810862,765GJ29,765GJ29,BSE,1
939595,1026NHFL34,1026NHFL34,BSE,1
939603,925SFL27A,925SFL27A,BSE,1
939605,0SFL27A,0SFL27A,BSE,1
939641,925KFL26A,925KFL26A,BSE,1
810909,766KA42,766KA42,BSE,1
810919,757TN33,757TN33,BSE,1
810928,772MH31,772MH31,BSE,1
810929,771GJ33,771GJ33,BSE,1
939649,10KFL27A,10KFL27A,BSE,1
939655,994SMCGS29,994SMCGS29,BSE,1
939681,11KAFL29,11KAFL29,BSE,1
939687,1075CCI26,1075CCI26,BSE,1
810932,77MH31,77MH31,BSE,1
810950,729KL49,729KL49,BSE,1
810953,74MH32,74MH32,BSE,1
810961,744TN33B,744TN33B,BSE,1
939689,11CCI26,11CCI26,BSE,1
939697,CCIL14824A,CCIL14824A,BSE,1
939705,MML11924,MML11924,BSE,1
939711,1125MML27,1125MML27,BSE,1
810975,766GJ30A,766GJ30A,BSE,1
810997,737KA38A,737KA38A,BSE,1
811000,749TN34,749TN34,BSE,1
811005,747KL50,747KL50,BSE,1
939723,AEL120924,AEL120924,BSE,1
939739,925MFCL27,925MFCL27,BSE,1
939747,965MFCL27,965MFCL27,BSE,1
939787,925SCL29C,925SCL29C,BSE,1
811044,715KRSDL36,715KRSDL36,BSE,1
811063,694TNSDL55,694TNSDL55,BSE,1
890157,AIRTELPP,AIRTELPP,BSE,1
890213,SNLFPP,SNLFPP,BSE,1
939815,NHFL081024,NHFL081024,BSE,1
939819,10NHFL27A,10NHFL27A,BSE,1
939829,1049NHFL34,1049NHFL34,BSE,1
939831,11NHFL34,11NHFL34,BSE,1
890218,SEPCPP,SEPCPP,BSE,1
890219,INFIBPP,INFIBPP,BSE,1
929008,85LMC26,85LMC26,BSE,7
929018,810GNN30,810GNN30,BSE,7
939855,1050EFS29A,1050EFS29A,BSE,1
939861,11EFSL34C,11EFSL34C,BSE,1
939907,MMFL191124,MMFL191124,BSE,1
939921,12ICLFL27B,12ICLFL27B,BSE,1
929028,785PCMC30A,785PCMC30A,BSE,1
935572,732IRFC25,732IRFC25,BSE,1
935578,714NHAI26,714NHAI26,BSE,1
935610,728IREDA26,728IREDA26,BSE,1
939927,ICLF21224A,ICLF21224A,BSE,1
939935,ICLF21224,ICLF21224,BSE,1
939941,985KLMAF26,985KLMAF26,BSE,1
939945,1025KLMA26,1025KLMA26,BSE,1
935638,739HUDC31,739HUDC31,BSE,1
935680,729IRFC26,729IRFC26,BSE,1
935870,SCLZC26A,SCLZC26A,BSE,1
936226,934JMFCS28,934JMFCS28,BSE,1
939957,KFL121224,KFL121224,BSE,1
939983,89IHFL29,89IHFL29,BSE,1
939993,965SCL26Y,965SCL26Y,BSE,1
940019,971SCL29T,971SCL29T,BSE,1
936252,943ECL28,943ECL28,BSE,1
936308,1025KFL25,1025KFL25,BSE,1
936656,MHLZC26,MHLZC26,BSE,1
936744,MFLZC26A,MFLZC26A,BSE,1
940027,1075SCL34T,1075SCL34T,BSE,1
940041,NHF060124,NHF060124,BSE,1
940045,1050NHFL30,1050NHFL30,BSE,1
940063,965MFL28,965MFL28,BSE,1
940073,MFL10125A,MFL10125A,BSE,1
940079,95CCIL26,95CCIL26,BSE,1
940115,1049EFSL35,1049EFSL35,BSE,1
940127,1250ICLF30,1250ICLF30,BSE,1
936975,995ECL29,995ECL29,BSE,1
937203,KFL25,KFL25,BSE,1
937307,MFLZC25D,MFLZC25D,BSE,1
937381,697PFCL36,697PFCL36,BSE,1
940135,1175ICLF27,1175ICLF27,BSE,1
940139,ICLF27125B,ICLF27125B,BSE,1
940145,1015MML26,1015MML26,BSE,1
940149,1075MML28,1075MML28,BSE,1
937383,695PFCL36,695PFCL36,BSE,1
937407,875MFL26,875MFL26,BSE,1
937433,MMFLZC28,MMFLZC28,BSE,1
937501,930EFSL31,930EFSL31,BSE,1
940169,940MFLIV27,940MFLIV27,BSE,1
940189,965SCL27,965SCL27,BSE,1
940207,SCL190325A,SCL190325A,BSE,1
940209,1015SCL30,1015SCL30,BSE,1
937549,950MFCL27D,950MFCL27D,BSE,1
937557,MFLZC26D,MFLZC26D,BSE,1
937597,SFLZC26,SFLZC26,BSE,1
937619,10IIFL28,10IIFL28,BSE,1
940219,1075SCL35,1075SCL35,BSE,1
940225,971SCL30A,971SCL30A,BSE,1
940227,13PCL30,13PCL30,BSE,1
940265,95KFL27B,95KFL27B,BSE,1
937639,97EFSL31,97EFSL31,BSE,1
937677,925SCL26,925SCL26,BSE,1
937679,889SCL26,889SCL26,BSE,1
937699,KFLZC25C,KFLZC25C,BSE,1
940289,9IIFL26,9IIFL26,BSE,1
940303,960IIFL30,960IIFL30,BSE,1
940307,10UCL26,10UCL26,BSE,1
940333,957EFSL28B,957EFSL28B,BSE,1
937763,11KAFL26,11KAFL26,BSE,1
937767,KAFL28A,KAFL28A,BSE,1
937775,950MFL27,950MFL27,BSE,1
937783,MFL26B,MFL26B,BSE,1
940343,EFSL30425A,EFSL30425A,BSE,1
940351,11EFSL35H,11EFSL35H,BSE,1
940415,12CCIL30D,12CCIL30D,BSE,1
940423,925NHFL27,925NHFL27,BSE,1
940445,905MFCL28,905MFCL28,BSE,1
940459,MFCL16725,MFCL16725,BSE,1
940461,MFCL16725A,MFCL16725A,BSE,1
940475,AEL170725,AEL170725,BSE,1
937985,10SFL27,10SFL27,BSE,1
938003,NIDO27,NIDO27,BSE,1
938021,MFLVI32F,MFLVI32F,BSE,1
938125,KFL27A,KFL27A,BSE,1
948802,930ILFS38,930ILFS38,BSE,100
950211,1008IOT26B,1008IOT26B,BSE,10
950220,1008IOT28E,1008IOT28E,BSE,10
950468,900PFCL28,900PFCL28,BSE,1
938149,1050UCL25,1050UCL25,BSE,1
938174,87SCL27,87SCL27,BSE,1
938254,89SCL24A,89SCL24A,BSE,1
938264,MFLV27,MFLV27,BSE,1
950486,738PFCL27,738PFCL27,BSE,1
950737,793PGCIL27,793PGCIL27,BSE,1
950753,965PGCIL28,965PGCIL28,BSE,1
951522,893PGCIL26,893PGCIL26,BSE,1
938292,MFLZC25,MFLZC25,BSE,1
938318,939SCL27,939SCL27,BSE,1
938320,965SCL25C,965SCL25C,BSE,1
938328,11CCIL26,11CCIL26,BSE,1
951654,12VRDP35,12VRDP35,BSE,1
952362,12 MFLS3,12 MFLS3,BSE,10
952579,1010AFS25A,1010AFS25A,BSE,1
952810,1025SIBL25,1025SIBL25,BSE,1
938414,1030SFIL28,1030SFIL28,BSE,1
938346,KFL26,KFL26,BSE,1
938368,EFSLZC28,EFSLZC28,BSE,1
938378,875IIFL26A,875IIFL26A,BSE,1
952851,868NEEPC30,868NEEPC30,BSE,1
952885,980ECL2025,980ECL2025,BSE,1
952914,890MMFSL25,890MMFSL25,BSE,1
952917,8258RIL25,8258RIL25,BSE,1
938526,101EFSL28,101EFSL28,BSE,1
938440,8MFL26,8MFL26,BSE,1
938482,990SCFL26,990SCFL26,BSE,1
938484,965SCL28,965SCL28,BSE,1
952965,825ABL25,825ABL25,BSE,1
953061,93ELR25T,93ELR25T,BSE,1
953063,93ELR26V,93ELR26V,BSE,1
953197,840SBI25,840SBI25,BSE,1
953272,891NSEPL26,891NSEPL26,BSE,10
953383,865PNB26,865PNB26,BSE,1
953434,840PGCIL29,840PGCIL29,BSE,1
953439,840PGCI27A,840PGCI27A,BSE,1
938528,EFSL28,EFSL28,BSE,1
938550,775MFL2026,775MFL2026,BSE,1
938556,8MFL2026,8MFL2026,BSE,1
938642,1075NFL25,1075NFL25,BSE,1
953440,84PGCIL30,84PGCIL30,BSE,1
953449,845SBI26A,845SBI26A,BSE,1
953497,873LTF36,873LTF36,BSE,1
953511,707NABAR26,707NABAR26,BSE,1
938654,96EFSL26,96EFSL26,BSE,1
938706,755PFCL38,755PFCL38,BSE,1
938714,CIFC26A,CIFC26A,BSE,1
938726,1003VCL25,1003VCL25,BSE,1
938736,CAGL26,CAGL26,BSE,1
938742,970CAGL28,970CAGL28,BSE,1
938780,NIDO28,NIDO28,BSE,1
953521,10BUDPL36C,10BUDPL36C,BSE,10
953585,9SCFL26,9SCFL26,BSE,1
953589,880ILFS26,880ILFS26,BSE,1000
953621,955AHFL26B,955AHFL26B,BSE,1
938766,895NHFL25,895NHFL25,BSE,1
938786,865MFL25A,865MFL25A,BSE,1
938788,890MFL26A,890MFL26A,BSE,1
938814,SCL25B,SCL25B,BSE,1
938824,SCLZC26C,SCLZC26C,BSE,1
953670,8750LTF26,8750LTF26,BSE,1
953700,890BFL26,890BFL26,BSE,1
953740,880BFL26Y,880BFL26Y,BSE,1
953755,872LTF26,872LTF26,BSE,1
938842,888SCL25D,888SCL25D,BSE,1
938866,KFL31,KFL31,BSE,1
938868,775MFLTD26,775MFLTD26,BSE,1
938876,8MFLTD28,8MFLTD28,BSE,1
953896,832HDFCB26,832HDFCB26,BSE,1
954000,960ECL26A,960ECL26A,BSE,1
954185,846HDFCB26,846HDFCB26,BSE,1
954231,846HDFC26A,846HDFC26A,BSE,1
954264,920BOM26,920BOM26,BSE,1
954704,ECLNIFT26A,ECLNIFT26A,BSE,10
954709,10BUDPL37A,10BUDPL37A,BSE,1
954711,10BUDPL37B,10BUDPL37B,BSE,10
938894,895EFSL25A,895EFSL25A,BSE,1
938910,10EFSL33A,10EFSL33A,BSE,1
938972,940SCL26A,940SCL26A,BSE,1
938974,990SCL26A,990SCL26A,BSE,1
954723,813PGCIL28,813PGCIL28,BSE,1
954724,813PGCIL29,813PGCIL29,BSE,1
954850,851ILFS26,851ILFS26,BSE,1000
954925,925BCL26A,925BCL26A,BSE,1
938984,965SCL28A,965SCL28A,BSE,1
938988,925SCL28A,925SCL28A,BSE,1
939421,0KFL27,0KFL27,BSE,1
939427,10KFL28A,10KFL28A,BSE,1
954979,815TSL26,815TSL26,BSE,1
954984,84300LTF,84300LTF,BSE,1
954989,755PFCL26A,755PFCL26A,BSE,1
955000,845BFL26,845BFL26,BSE,1
939445,915MFCL27,915MFCL27,BSE,1
939451,925MFCL26,925MFCL26,BSE,1
939463,MFCL30424B,MFCL30424B,BSE,1
939469,885MOFSL26,885MOFSL26,BSE,1
955031,806BFL29,806BFL29,BSE,1
955052,843LTF26,843LTF26,BSE,1
955054,843LTF31,843LTF31,BSE,1
955091,975AHFL26,975AHFL26,BSE,1
939497,1075MML27,1075MML27,BSE,1
939513,925SCL26D,925SCL26D,BSE,1
939525,948SCL27A,948SCL27A,BSE,1
939527,SCL310524A,SCL310524A,BSE,1
955113,830LTF26,830LTF26,BSE,1
955126,738NABAR31,738NABAR31,BSE,1
955145,720NABAR31,720NABAR31,BSE,1
955229,752REC26,752REC26,BSE,1
939533,971SCL29A,971SCL29A,BSE,1
939545,1025SCL34A,1025SCL34A,BSE,1
939617,957EFSL27,957EFSL27,BSE,1
939625,1050EFSL29,1050EFSL29,BSE,1
955445,805HDBFS26,805HDBFS26,BSE,1
955542,104PFL27,104PFL27,BSE,1
955603,734NABAR32,734NABAR32,BSE,1
955771,897UPPCL26,897UPPCL26,BSE,1
955772,897UPPCL27,897UPPCL27,BSE,1
955882,789PGCIL27,789PGCIL27,BSE,1
956143,805IREDA27,805IREDA27,BSE,1
956233,2EARC27B,2EARC27B,BSE,1
939667,KAFL080824,KAFL080824,BSE,1
939683,KAF080824,KAF080824,BSE,1
939731,956AEL29,956AEL29,BSE,1
939735,AEL120924B,AEL120924B,BSE,1
939759,MFCL16924B,MFCL16924B,BSE,1
939777,902SCL27C,902SCL27C,BSE,1
939779,948SCL27D,948SCL27D,BSE,1
939797,1075SCL34C,1075SCL34C,BSE,1
956337,850MRHFL27,850MRHFL27,BSE,1
956427,82LTF32,82LTF32,BSE,1
956528,749IRFC27,749IRFC27,BSE,1
956577,724NHAI47,724NHAI47,BSE,1
956631,727IRFC27,727IRFC27,BSE,1
956797,720PGCIL27,720PGCIL27,BSE,1
956844,733IRFC27,733IRFC27,BSE,1
956930,13WHREPL37,13WHREPL37,BSE,10000
939827,NHF081024A,NHF081024A,BSE,1
939837,1040UCL27B,1040UCL27B,BSE,1
939853,EFS241024C,EFS241024C,BSE,1
939859,11EFSL34B,11EFSL34B,BSE,1
957070,16SSRHPL26,16SSRHPL26,BSE,1
957133,84MBEL28,84MBEL28,BSE,1
957135,84MBEL30,84MBEL30,BSE,1
957186,765PFCL27,765PFCL27,BSE,1
939865,925MFCL27A,925MFCL27A,BSE,1
939889,10IML25,10IML25,BSE,1
939909,950MMFL27,950MMFL27,BSE,1
939915,MMF191124B,MMF191124B,BSE,1
957197,78NABARD32,78NABARD32,BSE,1
957235,774PGCIL30,774PGCIL30,BSE,1
957402,794NABAR33,794NABAR33,BSE,1
957445,85ABHF27,85ABHF27,BSE,1
939923,1250ICLF29,1250ICLF29,BSE,1
939959,925KFL26B,925KFL26B,BSE,1
939963,10KFL27C,10KFL27C,BSE,1
939977,865IHFL27,865IHFL27,BSE,1
958419,837REC28,837REC28,BSE,1
957951,875ISPDL28,875ISPDL28,BSE,1
958179,1032APCR27,1032APCR27,BSE,5
958307,895PFC28,895PFC28,BSE,1
939995,888SCL26X,888SCL26X,BSE,1
939999,SCL271224,SCL271224,BSE,1
940013,965SCL29S,965SCL29S,BSE,1
940015,1015SCL29T,1015SCL29T,BSE,1
958438,865RIL28,865RIL28,BSE,1
958487,915ABCL28,915ABCL28,BSE,1
958553,829NABAR29,829NABAR29,BSE,1
958569,838HUDCO29,838HUDCO29,BSE,1
940017,925SCL29S,925SCL29S,BSE,1
940033,95NHFL27,95NHFL27,BSE,1
940039,10NHFL28,10NHFL28,BSE,1
940059,965MFL31,965MFL31,BSE,1
958607,98359TSL34,98359TSL34,BSE,1
958618,85NABARD29,85NABARD29,BSE,1
958772,88RECL29,88RECL29,BSE,1
958806,809NLCIL29,809NLCIL29,BSE,1
958811,894ABHF29,894ABHF29,BSE,1
959031,739AIAH29,739AIAH29,BSE,1
940081,1075CCI26A,1075CCI26A,BSE,1
940101,957EFSL28,957EFSL28,BSE,1
940147,MML290125A,MML290125A,BSE,1
940171,965MFLIV28,965MFLIV28,BSE,1
958840,899SCPSL29,899SCPSL29,BSE,1
958897,734PGCIL34,734PGCIL34,BSE,1
959042,88LTF29,88LTF29,BSE,1
959059,749PGCIL29,749PGCIL29,BSE,4
959196,8LTF0820,8LTF0820,BSE,1
959210,754NHAI30,754NHAI30,BSE,1
940175,101MFLIV31,101MFLIV31,BSE,1
940179,MFL24225A,MFL24225A,BSE,1
940187,925SCL27A,925SCL27A,BSE,1
940201,902SCL28,902SCL28,BSE,1
959230,EARCL31120,EARCL31120,BSE,10
959312,835IIL25,835IIL25,BSE,1
959412,15EPDPL30,15EPDPL30,BSE,1
959457,68NHPCL27,68NHPCL27,BSE,5
940203,948SCL28,948SCL28,BSE,1
940205,SCL190325,SCL190325,BSE,1
940275,KFL150425C,KFL150425C,BSE,1
940279,10MML26A,10MML26A,BSE,1
959458,68NHPCL28,68NHPCL28,BSE,5
959537,796REC30,796REC30,BSE,1
959550,802IHFCL30,802IHFCL30,BSE,2
959572,775PFCL30,775PFCL30,BSE,1
940339,1004EFS30D,1004EFS30D,BSE,1
940345,1050EFS30F,1050EFS30F,BSE,1
940355,95MMFL27,95MMFL27,BSE,1
940293,930IIFL27,930IIFL27,BSE,1
959637,679NABAR35,679NABAR35,BSE,1
959735,95MFL30,95MFL30,BSE,1
959891,1225AFI26A,1225AFI26A,BSE,10
959790,641IRFC31,641IRFC31,BSE,1
949451,837IIFC33C,837IIFC33C,BSE,1
940481,AEL170725A,AEL170725A,BSE,1
946831,935ILFS35,935ILFS35,BSE,100
949450,846IIFC28B,846IIFC28B,BSE,1
959894,705PFC30,705PFC30,BSE,1
959974,774SBIPER,774SBIPER,BSE,1
960004,704PFCL30,704PFCL30,BSE,1
960039,679BSNL30,679BSNL30,BSE,1
960065,734PFCL35,734PFCL35,BSE,1
960148,8JFHL25,8JFHL25,BSE,1
960183,75IHFCL30,75IHFCL30,BSE,2
960226,707IHF30,707IHF30,BSE,2
950487,738PFCL27A,738PFCL27A,BSE,1
950494,816PFCL26,816PFCL26,BSE,10
950736,793PGCIL26,793PGCIL26,BSE,1
950752,965PGCIL27,965PGCIL27,BSE,1
951524,893PGCIL28,893PGCIL28,BSE,1
951525,893PGCIL29,893PGCIL29,BSE,1
951899,874RRVPN27,874RRVPN27,BSE,1
952361,12 MFLS2,12 MFLS2,BSE,10
960312,69REC31A,69REC31A,BSE,1
960338,96TCAPPERP,96TCAPPERP,BSE,1
960355,625ABCL25,625ABCL25,BSE,1
960399,TFSRIRR27,TFSRIRR27,BSE,1
952778,840PFCL25,840PFCL25,BSE,1
952920,894BFL25,894BFL25,BSE,1
953113,819NTPC25,819NTPC25,BSE,1
953139,960ECL25,960ECL25,BSE,10
960435,815BOBPERB,815BOBPERB,BSE,10
960454,AFINIF24A,AFINIF24A,BSE,10
960472,1225DCCL26,1225DCCL26,BSE,2
960481,686NHPC30,686NHPC30,BSE,10
961717,PFCBT1S3,PFCBT1S3,BSE,1
961779,871REC28,871REC28,BSE,1
961780,862REC33,862REC33,BSE,1
961798,875IIFCL33,875IIFCL33,BSE,1
953144,890YES25,890YES25,BSE,1
953262,960AHFL26A,960AHFL26A,BSE,1
953271,891NSEPL27,891NSEPL27,BSE,10
953385,880IDBI26,880IDBI26,BSE,1
961800,854PFCL28,854PFCL28,BSE,1
961804,892PFCL33,892PFCL33,BSE,1
961806,848NTPC28,848NTPC28,BSE,1
961822,891IIFCL34,891IIFCL34,BSE,1
953431,840PGCIL27,840PGCIL27,BSE,1
953441,840PGCI28A,840PGCI28A,BSE,1
953659,890BFL26A,890BFL26A,BSE,1
953675,865IIL26,865IIL26,BSE,1
961828,840IRFC29,840IRFC29,BSE,1
961839,880IREDA29,880IREDA29,BSE,1
961847,875KPL34,875KPL34,BSE,1
961869,863REC29,863REC29,BSE,1
953685,930SFL26,930SFL26,BSE,1
953726,880BFL26,880BFL26,BSE,1
953756,LTH300316,LTH300316,BSE,1
953806,885ILFSF26,885ILFSF26,BSE,1000
961871,861REC34,861REC34,BSE,1
972459,1125IDBI29,1125IDBI29,BSE,1
972591,934WBSE25,934WBSE25,BSE,1
972650,947IRFC31,947IRFC31,BSE,1
953894,87ISEC26,87ISEC26,BSE,1
954005,962NIDO26,962NIDO26,BSE,1
954028,910MRHF26A,910MRHF26A,BSE,1
954058,844HDFCB26,844HDFCB26,BSE,1
972706,875IFCI26A,875IFCI26A,BSE,1
972801,738IRFC27B,738IRFC27B,BSE,1
972874,861NTPC34,861NTPC34,BSE,1
973003,75IHFCL33,75IHFCL33,BSE,2
954131,9SCFL26A,9SCFL26A,BSE,1
954142,960ECL26C,960ECL26C,BSE,1
954183,1015ECL26,1015ECL26,BSE,1
954427,878LTF26,878LTF26,BSE,1
